,log10_kcat_mean,log10_kcat_std,log10_kcat_max,log10_kcat_max_std
R00345,2.7323937598229686,1.0,2.7323937598229686,1.0
GTP-CYCLOHYDRO-II-RXN,0.0,1.0,0.9320344397657118,1.7776944867555888
GPH-RXN,1.9731278535996983,1.0,1.9731278535996983,1.0
GLYOCARBOLIG-RXN,1.276461804173244,1.0,1.276461804173244,1.0
KDGALDOL-RXN,1.4361626470407558,1.0,1.4361626470407562,1.0
3OAS181,-1.5629155930003018,0.1450050881289084,-1.3691322874614904,0.07380786353971887
QUINOPRIBOTRANS-RXN,0.0,1.0,-0.8538719643217623,1.0
AACPS6,-1.7958800173440752,1.0,-1.7958800173440752,1.0
ACP-S-ACETYLTRANSFER-RXN,-1.2685285237385455,1.5507775048415553,0.02496067378011375,0.9783700117298892
ACP-S-ACETYLTRANSFER-RXN_REV,-0.819754300078695,1.026151796118924,1.3614966909941384,0.271549389217167
MALONYL-COA-ACP-TRANSACYL-RXN,0.4716776324694032,2.6804182962409935,2.9203708174142857,0.6162925764140167
MALONYL-COA-ACP-TRANSACYL-RXN_REV,0.4716776324694032,2.6804182962409935,2.9849220727105967,0.34333164118573056
AACPS2,-1.7958800173440752,1.0,-1.7958800173440752,1.0
AACPS3,-1.7958800173440752,1.0,-1.7958800173440752,1.0
AACPS1,-1.7958800173440752,1.0,-1.7958800173440752,1.0
UDPNACETYLGLUCOSAMACYLTRANS-RXN,1.0211892990699378,1.0,1.0211892990699378,1.0
UDPNACETYLGLUCOSAMACYLTRANS-RXN_REV,1.0211892990699378,1.0,1.0211892990699378,1.0
AACPS8,-1.7958800173440752,1.0,-1.7958800173440752,1.0
SUCCDIAMINOPIMDESUCC-RXN,1.979997419164208,0.07690743217226459,2.0169129866068953,0.06746846673606792
ADENPRIBOSYLTRAN-RXN,0.4783266890063724,0.4915549547401276,0.7142730672816338,0.4312256719031883
RXN-8992,0.0,1.0,-0.37550560208128897,1.1413526171107529
CATAL-RXN,3.1895107588121636,1.6604164924735114,5.38755856723937,0.2719496937684545
RXN-10819,0.8408490994754886,0.5147278536758211,1.3230013444945885,0.08928516219189457
RXN-10966,-0.12907204776008818,0.664711785793253,0.44571573110699897,0.3266811425328243
3.6.1.41-RXN,2.3979400086720375,1.0,2.3979400086720375,1.0
RXN-11832,1.1476293383251344,1.088887511893723,2.030416876946326,0.029491378377721405
RXN-11832_REV,1.1476293383251344,1.088887511893723,2.0331033963478524,0.008335715394994768
RXN-7913,1.1476293383251344,1.088887511893723,2.033801047120379,0.007553192278886902
RXN-7913_REV,1.1476293383251344,1.088887511893723,2.0341269947018072,0.007276065083779954
RXN-12002,2.5397598523638707,0.21350851632241313,2.6935662906027935,0.1007293930496231
RXN-12002_REV,2.5397598523638707,0.21350851632241313,2.702467944713121,0.07781496954245153
GMKALT-RXN,2.018074814872927,0.3020714712381275,2.1811934093415157,0.2542429898238277
GMKALT-RXN_REV,2.018074814872927,0.3020714712381275,2.1449448327929397,0.2741371413890178
GUANYL-KIN-RXN,2.018074814872927,0.3020714712381275,2.2053591270405657,0.2370058230336571
GUANYL-KIN-RXN_REV,2.018074814872927,0.3020714712381275,2.1872348387662783,0.2502639807330805
ACETOACETYL-COA-TRANSFER-RXN,2.462397997898956,1.0,2.4623979978989565,1.0
HXCT,2.462397997898956,1.0,2.4623979978989565,1.0
BUTCT,2.462397997898956,1.0,2.4623979978989565,1.0
DTDPGLUCOSEPP-RXN,-0.14334186767094834,1.6030299064364708,1.3492231474353915,0.15270679104393406
DTDPGLUCDEHYDRAT-RXN,-0.7620466672578976,1.0324988332616596,0.13757536107208565,0.9086710913003492
DTDPDEHYDRHAMEPIM-RXN,1.5910646070264989,1.0,1.5910646070264998,1.0
DTDPDEHYRHAMREDUCT-RXN,1.4301690032854968,0.03222899461345918,1.4462835005922268,0.027911128073687497
RXN0-4301,-0.3287886595888969,0.027758663924915692,-0.316574847461934,0.024927218381192662
NADPH-DEHYDROGENASE-FLAVIN-RXN,1.271222315276329,0.7781016542172129,1.8372290640780795,0.021541227834946882
RXN-12444,1.5314789170422551,1.0,1.5314789170422547,1.0
RXN-8506,1.0220841039293058,0.3808910979408233,1.3904457483579231,0.1300132880178983
RXN-9510,1.1903316981702914,1.0,1.1903316981702918,1.0
GTPPYPHOSKIN-RXN,1.6304686223794314,0.5089107945102048,1.9919217098274429,0.26413848637722
GDPPYPHOSKIN-RXN,1.6304686223794314,0.5089107945102048,1.9563071780877863,0.3020738391741341
PROTOHEMEFERROCHELAT-RXN,0.0,1.0,-0.5228787452803375,1.0
DEPHOSPHOCOAKIN-RXN,0.0,1.0,-1.3630631893903091,0.08768428109625266
R03254,0.5817769581595845,0.5416444689525357,1.537042964193902,0.5442941302264567
KDO-8PPHOSPHAT-RXN,0.0,1.0,0.016258694972193056,0.35720115809324215
GSPAMID-RXN,0.3222192947339193,1.0,0.32221929473391936,1.0
DTMPKI-RXN,0.9493900066449128,0.0,0.9493900066449134,5.551115123125784e-16
DTMPKI-RXN_REV,0.9493900066449128,0.0,0.9493900066449134,5.551115123125784e-16
PHOSPHOGLUCMUT-RXN,1.533974491911794,0.580201303417448,2.2057440799172223,0.10640900281858033
PHOSPHOGLUCMUT-RXN_REV,1.533974491911794,0.580201303417448,2.1971931564718394,0.1131275598622861
RXN0-7249,1.0922647630811508,1.4298911308351512,3.9561369563819375,0.6491679505168387
RIBOSYLHOMOCYSTEINASE-RXN,0.0,1.0,-0.25301482098633105,0.0926219022212122
R02566,1.0413926851582251,1.0,1.0413926851582254,1.0
BADH-RXN,1.0413926851582251,1.0,1.0413926851582254,1.0
PYRNUTRANSHYDROGEN-RXN,1.8154257055952416,0.8468888085703056,2.3910968019320764,0.046491767325670515
ACPS1,-1.1691256579764362,1.093218649683225,0.3751801280030571,0.08387102971648124
GMP-SYN-GLUT-RXN,0.4842998393467858,1.0,0.4842998393467857,1.0
GMP-SYN-NH3-RXN,0.4081418587708388,0.054280145358758275,0.4525880733153451,0.0497523706288556
PABASYN-RXN,0.0,1.0,0.17319293462557514,0.2537835989484184
CHORPYRLY-RXN,0.0,1.0,-0.038954217060526666,0.4115200914514903
URACIL-PRIBOSYLTRANS-RXN,0.26024176637039603,0.4473284097275404,0.448119698455963,0.4059613143941444
CTPSYN-RXN,0.5619196851219965,0.6171017592794091,1.1419319598725193,0.015698230212280482
PAPPT3,0.7267272090265723,1.0,0.7267272090265725,1.0
UAGPT3,0.1318648749459756,0.5166868807817817,0.9197308889735576,0.3894745987820362
RXN0-300,5.066785842607554,0.5498460373147683,5.708737320539974,0.24886673270368526
GLYCOLATE-REDUCTASE-RXN,3.6306536510188634,2.5085426659043657,5.363289601091501,1.271050679057243
GLYCERATE-DEHYDROGENASE-RXN,-0.6020599913279624,1.0,-0.6020599913279624,1.0
GLYOXYLATE-REDUCTASE-NADP+-RXN,5.3808135922807905,0.5,5.5908135922807904,0.4537620521815371
ACETYLORNDEACET-RXN,3.57978359661681,1.0,3.57978359661681,1.0
ADDALT-RXN,1.0606978403536116,1.0,1.0606978403536116,1.0
ADENODEAMIN-RXN,1.0606978403536116,1.0,1.0606978403536116,1.0
ADENYLOSUCCINATE-SYNTHASE-RXN,0.029917713557548894,0.2473084072364021,0.2853372962122073,0.2288928547059178
NAG6PDEACET-RXN,2.144682975760016,0.10329029060179096,2.194262315248876,0.0906133170590881
ASPARAGHYD-RXN,1.656927921112041,1.3466860011637118,2.9938344152937835,0.6125553565595689
ASPCARBTRANS-RXN,2.1201360549737576,0.5,2.390136054973757,0.4208325082500163
DIAMINOPIMEPIM-RXN,2.1072099696478683,1.0,2.1072099696478683,1.0
DIAMINOPIMEPIM-RXN_REV,1.255850420775176,1.2108798002843757,2.031794009639072,0.30058063082311565
SUCCORNTRANSAM-RXN,0.4771212547196624,1.0,0.4771212547196626,1.0
THRESYN-RXN,0.4561576128134539,0.4053619129463633,0.784943999482708,0.11972568725229175
DAHPSYN-RXN,1.063069053370047,0.6746942039785014,2.0406224928887244,0.16671064680244013
NMNAMIDOHYDRO-RXN,0.30739883327308015,0.4218480536974754,0.5722874807293148,0.10897119076254816
PYRROLINECARBDEHYDROG-RXN,0.7715698976517246,0.4891525022962017,1.2199820492928763,0.33847828262816465
SPERMACTRAN-RXN,-0.39999241850564293,0.4128858987153001,-0.06042725483968477,0.07828415867992428
RXN0-7165,-0.39999241850564293,0.4128858987153001,-0.07935300532007644,0.13633485057461991
MALSYN-RXN,1.4552313611383338,0.11825872987177599,1.5872354499783372,0.11902806691885626
ADPRDP,1.0164219693663503,0.5441537014392326,1.8937238273267358,0.27866999653055863
FUCPALDOL-RXN,1.2787536009528289,1.0,1.2787536009528286,1.0
FUCPALDOL-RXN_REV,1.285557309007774,1.0,1.285557309007774,1.0
GLUC1PURIDYLTRANS-RXN,1.0038730587438034,0.835960014230625,1.9048510954810032,0.09220879289755986
UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN,1.0668589755849494,0.4170075415453437,1.3351896385786548,0.15090257846359126
UAAGDS,0.1139433523068368,1.0,0.11394335230683678,1.0
UDP-NACMUR-ALA-LIG-RXN,0.0,1.0,0.0,1.0
R02601,1.7419177672435358,0.6827709682372708,2.2812135494779695,0.4447889416005267
R00750,0.6978620369452967,1.0433960369148578,2.4502968856877523,0.1441335683884621
ASPDECARBOX-RXN,-0.1870866433571444,1.0,-0.1870866433571444,1.0
UDPACYLGLCNACDEACETYL-RXN,0.0836358999002853,0.3982241483270764,0.4040419264990178,0.20972602805806745
ATPPHOSPHORIBOSYLTRANS-RXN,0.3225565455033403,0.0776537770203498,0.3882408185380578,0.06931487284938356
RXN-8001,0.16136800223497488,1.0,0.16136800223497486,1.0
IMIDPHOSDEHYD-RXN,3.0,1.0,3.0,1.0
HISTIDPHOS-RXN,1.8464819900619085,1.4005026408825052,2.9798103803359717,0.6418395872813014
PRPPS,1.228643556224396,0.8152240823528464,1.7003376543007176,0.27481959874424855
PRPPS_REV,1.228643556224396,0.8152240823528464,1.7485972983007412,0.053964588588399066
PRIBFAICARPISOM-RXN,1.3302430078924838,0.1749069704274221,1.4316890507403892,0.14248209955850652
PRIBFAICARPISOM-RXN_REV,1.3302430078924838,0.1749069704274221,1.3897113778378074,0.1644869638608034
SERINE-O-ACETTRAN-RXN,0.14916619850463922,1.162687111195689,1.5437479820364266,1.0620645997309908
SERINE-O-ACETTRAN-RXN_REV,0.14916619850463922,1.162687111195689,1.626819847935861,1.0370183631423897
ACSERLY-RXN,1.6082934908833768,0.5493404474997544,2.04500069472212,0.4820968947514101
325-BISPHOSPHATE-NUCLEOTIDASE-RXN,1.0439070973272158,0.2492127970508168,1.2535222210613517,0.1394954697314375
PAPSR2,-0.4749551929631547,1.0,-0.4749551929631548,1.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN,2.330082277114831,0.19353992487290575,2.5046887942229263,0.06858793127388532
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN_REV,1.9484118342653791,0.8012340919900564,2.5185139398778884,4.440892098500626e-16
DIAMINOPIMDECARB-RXN,1.0228863453007713,0.17162799658169606,1.07437474427528,0.1637226739999334
S-ADENMETSYN-RXN,0.07228710380480817,0.10380415525087304,0.12211309832522728,0.09106411432281393
COBINPGUANYLYLTRANS-RXN,-1.1340445289415635,0.10252747749549897,-1.0786796910939938,0.08629379103795584
COBINAMIDEKIN-RXN,-0.6596464556356172,0.059320177116655326,-0.6323591741619556,0.05267150731589643
COBALAMINSYN-RXN,-0.17392519729917355,1.0,-0.17392519729917352,1.0
MHPCHYDROL-RXN,-0.5713337517843657,0.8723637474483471,-0.25728280270296083,0.8138737673885257
R06789,-0.5713337517843657,0.8723637474483471,-0.0653627782643245,0.7106418801459037
GKI-RXN,2.5440680443502757,1.0,2.5440680443502752,1.0
AIRC2,1.3949767195545644,1.0,1.3949767195545646,1.0
GLUCOKIN-RXN,2.289697421700835,0.32308643501890055,2.4577023679106635,0.27596953190933043
MALIC-NADP-RXN,2.7649229846498886,1.0,2.764922984649889,1.0
CARBPSYN-RXN,0.9731278535996988,1.0,0.9731278535996986,1.0
2-ISOPROPYLMALATESYN-RXN,0.8543195562182078,0.2235843340645501,1.0307051284885935,0.14493781679613546
2.3.1.180-RXN,-1.2557246417497778,1.8991773182359653,-0.3061359826317951,1.6447358038835496
ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN,0.0,1.0,0.6766189810195403,0.2872324805377382
METHYLTHIOADENOSINE-NUCLEOSIDASE-RXN,0.06276680906093486,1.0486487500314177,1.2552419970903193,0.10944890695046372
R01251,2.654850090561394,1.0,2.654850090561394,1.0
THIOSULFATE-SULFURTRANSFERASE-RXN,2.5085166696493904,0.09354332167857238,2.557159196922248,0.07990154924136435
MERCAPYSTRANS-RXN,1.0969100130080565,1.0,1.0969100130080565,1.0
DCTP-DEAM-RXN,0.09342168516223506,1.0,0.09342168516223508,1.0
CYTDEAM-RXN,2.2671717284030137,1.0,2.2671717284030137,1.0
L-GLN-FRUCT-6-P-AMINOTRANS-RXN,1.2317075757606113,0.0038208711469377428,1.2333123416423253,0.003467532665511386
GLUTCYSLIG-RXN,2.06513847356329,1.640465770321664,3.84715615224977,0.3426243662701802
GLUTAMIN-RXN,0.95906575572148,1.2715381851246883,2.6913493467996634,0.6483526865120655
ORNCARBAMTRANSFER-RXN,3.531478917042255,1.0,3.5314789170422545,1.0
ORNCARBAMTRANSFER-RXN_REV,1.954242509439325,1.0,1.954242509439325,1.0
R04325,0.27689282300012014,1.3385791285426152,1.537653320014091,0.16483261323857856
R04325_REV,0.27689282300012014,1.3385791285426152,1.5681854022856845,0.07182853115770703
3.1.4.2-RXN_copy1,-0.2982311910944817,1.3915586976228134,1.7127405288921815,0.7578951521686634
3.1.4.2-RXN_copy2,-0.2982311910944817,1.3915586976228134,1.7223225253062162,0.7627000383236773
RXN-14160_copy1,-0.2982311910944817,1.3915586976228134,1.834574084146568,0.7252251451862377
RXN-14160_copy2,-0.2982311910944817,1.3915586976228134,1.84224769601267,0.7316661075569265
RXN-14073_copy1,0.5185139398778874,0.0,0.5185139398778872,2.220446049250313e-16
RXN-14073_copy2,0.5185139398778874,0.0,0.5185139398778872,2.220446049250313e-16
RXN-14136_copy1,0.4471580313422192,0.0,0.4471580313422194,1.6653345369377348e-16
RXN-14136_copy2,0.4471580313422192,0.0,0.4471580313422194,1.6653345369377348e-16
METHYLISOCITRATE-LYASE-RXN,1.626575498879859,0.3048986750246776,1.8590701604093152,0.23284654552070386
METHYLISOCITRATE-LYASE-RXN_REV,1.626575498879859,0.3048986750246776,1.9002004306979885,0.2234762647621744
PORPHOBILSYNTH-RXN,1.2068258760318498,1.0,1.2068258760318495,1.0
PRFGS,-1.3010299956639813,1.0,-1.3010299956639813,1.0
ETHAMLY-RXN,2.3134267073333628,0.573064017839119,2.6458038376800523,0.4668273896896092
RXN0-5408,0.9941018879526068,0.7414593785795299,2.347649350443077,0.1638548654404063
2-METHYLCITRATE-SYNTHASE-RXN,0.9164539485499252,1.0,0.9164539485499256,1.0
RXN0-5462,-0.2967632147100743,0.35594546003146765,0.31919608717399384,0.07649943588764226
RXN0-5073,0.009198070608741941,0.12671354874874285,0.12618326741255642,0.09068063849694202
RXN-12195,-0.3105613569139789,0.3355427358685621,0.18514618176279452,0.05490751598325134
ATPASE-RXN,-0.08385136648803289,1.0982946304025754,2.593751514943686,0.15871034243589108
GLU6PDEHYDROG-RXN,3.297610283398829,0.2464577609514471,3.3863350773413505,0.2299333357150673
GLU6PDEHYDROG-RXN_REV,2.9846803263016395,0.5062561884355806,3.791793184773028,0.1660452226301148
R01226,-0.1070718176257881,0.0008335796837314682,-0.10670504256494626,0.0007485526994636481
UGD-RXN,-0.9318141382538384,1.0,-0.9318141382538384,1.0
GLUTDECARBOX-RXN,0.6145638401365376,1.1581978070074943,1.1473348313599852,1.0283857404047154
R01286,1.656098202012832,1.0,1.6560982020128316,1.0
O-SUCCHOMOSERLYASE-RXN,1.3599327249918671,1.095600613795252,2.060274837492523,0.07633693085392491
THD2pp,2.335514659782848,0.08041078392564527,2.3953855676928413,0.03261543476132848
ACACT3r,3.401734787982715,2.3347108167630424,5.4400433752516895,2.124594932758641
ACACT3r_REV,3.401734787982715,2.3347108167630424,5.1432922057798915,2.2688551282726848
RXN-14268,3.401734787982715,2.3347108167630424,5.25420708684536,2.207292261807163
RXN-14268_REV,3.401734787982715,2.3347108167630424,5.482003263137695,2.1088211540319617
ACACT5r,3.401734787982715,2.3347108167630424,5.44004337525169,2.124594932758641
ACACT5r_REV,3.401734787982715,2.3347108167630424,5.3980834873656836,2.1394296745936483
RXN-13617,3.401734787982715,2.3347108167630424,5.0084141736907215,2.3045309136266625
RXN-13617_REV,3.401734787982715,2.3347108167630424,5.056372973864163,2.2892601626873224
2.3.1.155-RXN,3.401734787982715,2.3347108167630424,5.056372973864163,2.2892601626873224
2.3.1.155-RXN_REV,3.401734787982715,2.3347108167630424,5.532961519454854,2.075785281133906
RXN-12565,3.401734787982715,2.3347108167630424,5.4490417436828436,2.1089025622581747
RXN-12565_REV,3.401734787982715,2.3347108167630424,5.0593724300078815,2.2849260718803377
ACETYL-COA-ACETYLTRANSFER-RXN,3.401734787982715,2.3347108167630424,5.532961519454854,2.075785281133906
ACETYL-COA-ACETYLTRANSFER-RXN_REV,3.401734787982715,2.3347108167630424,4.861538317026682,2.347843741471105
RXN0-5114,-0.8239087409443188,1.0,-0.8239087409443188,1.0
PGLYCDEHYDROG-RXN,2.7060690581258453,0.7323486410750711,3.4098220998857975,0.26208784945147623
RXN-16701,1.5224442335063195,1.0,1.5224442335063202,1.0
RXN-16701_REV,1.5224442335063195,1.0,1.5224442335063202,1.0
GTP-CYCLOHYDRO-I-RXN,0.0,1.0,-2.5889860924091694,0.1804936852079311
ABC-5-RXN,0.14301480025409505,1.0,0.14301480025409502,1.0
TRANS-RXN-296,0.14301480025409505,1.0,0.14301480025409502,1.0
UACGALPpp,1.9841352063907352,0.7391382516023931,2.8395605712259457,0.4480156759616213
UDPGALPpp,1.9841352063907352,0.7391382516023931,2.9337088993703713,0.3712045145257357
UACGAMPpp,1.9841352063907352,0.7391382516023931,2.8101574914493175,0.4599851693268808
R00287,1.9395004124016055,0.6504827332420685,2.8907476309824607,0.3924501461671309
ATPSYN-RXN,1.2525749891599531,0.04845500650402823,1.2768024924119672,0.04196326657302864
ATPSYN-RXN_REV,1.7602982976053776,0.6111892341429103,2.521203129326213,0.18950509348287733
R00946,0.9206450014067876,1.0,0.9206450014067876,1.0
RXN0-5289,2.385606273598312,1.0,2.385606273598313,1.0
RXN0-5289_REV,2.385606273598312,1.0,2.385606273598313,1.0
R07168,1.0413926851582251,0.6989700043360189,1.376898287239514,0.6131843588461515
L-ASPARTATE-OXID-RXN,0.34162378449691744,0.7766858595608025,0.8963313862815607,0.31412983213090717
H2PTEROATESYNTH-RXN,0.0,1.0,-0.962573502059376,1.0
R05724,2.3725764475384503,0.4534983551623762,2.5993256251196386,0.3927410961450757
R05725,2.3725764475384503,0.4534983551623762,2.5721157238098957,0.4072405129159529
RXN-6622,1.241572271005034,1.069378153111573,2.9752825893737818,0.007122502234672325
RXN0-1483,0.5816348182699173,0.8514471666927886,1.2515692822283568,0.19219609695073656
BTUR2-RXN,-1.7986674197068049,0.4014507347277978,-1.3122178415932535,0.1214022654244632
BTUR2-RXN_REV,-1.7986674197068049,0.4014507347277978,-1.3174386979311858,0.13330423265028676
COBALADENOSYLTRANS-RXN,-1.411954370472159,0.19010562085580296,-1.3169015600442575,0.16463629706333818
COBALADENOSYLTRANS-RXN_REV,-1.7986674197068049,0.4014507347277978,-1.3211445658418035,0.12339296729558401
FACOAE120,-0.9264259438315328,1.544462916152182,1.5837800117906176,0.5997235597354625
PALMITOYL-COA-HYDROLASE-RXN,-0.9264259438315328,1.544462916152182,1.6218911970753591,0.6597428425768849
RXN-9624,-0.9264259438315328,1.544462916152182,1.5917912638325324,0.6666454192484195
FACOAE140,-0.9264259438315328,1.544462916152182,1.5181923729278564,0.6515136436623586
FACOAE100,-0.9264259438315328,1.544462916152182,1.6064995239372086,0.8012348958140618
RXN0-6427,0.4771212547196624,1.0,0.4771212547196626,1.0
PPGPPSYN-RXN,0.4771212547196624,1.0,0.4771212547196626,1.0
GGPTRCS,0.7737864449811935,1.0,0.7737864449811938,1.0
RXN0-6382,1.8055960304342171,0.1721275748546307,1.8916598178615325,0.14906685251591772
RXN0-276,-0.19395036206777905,1.0413352298829353,1.5393705648623597,1.024319491773009
RXN0-276_REV,-0.19395036206777905,1.0413352298829353,1.4427716309435272,1.0709243823385888
HISTAMINOTRANS-RXN,0.3059004422824068,1.8862029329708452,3.1368940214576537,0.5691867870772815
2.7.7.60-RXN,0.8424226808222063,0.8424226808222063,1.1962402067675328,0.7645188889083128
GLUTDEHYD-RXN,0.5224442335063199,1.0,0.5224442335063201,1.0
GLUTDEHYD-RXN_REV,2.2624510897304293,1.0,2.2624510897304297,1.0
GLUTAMATESYN-RXN,1.5047588097406162,0.07808476822596465,1.5803959975059143,0.059188703227968285
GLYOXII-RXN,2.5964871337365443,1.0,2.5964871337365447,1.0
RXN-7682,-0.12493873660829995,1.0,-0.12493873660829992,1.0
RXN0-901,1.5035150034022042,0.7819827315719353,2.036404923187978,0.23477729395351085
DMBPPRIBOSYLTRANS-RXN,1.181787184842446,1.0118783077641793,1.9772915478024489,0.3470213807048798
ERYTH4PDEHYDROG-RXN,2.3010299956639813,1.0,2.3010299956639813,1.0
ERYTH4PDEHYDROG-RXN_REV,2.2644583501388276,0.036571645525153906,2.283475605811907,0.031238265686209517
DUTP-PYROP-RXN,1.3106251115483192,0.6788012311046208,1.8902843276854628,0.12428744770142895
R00939,1.2646047243125638,0.6302323347878238,2.0351743830506432,0.2311689004848383
R00939_REV,1.2681791237791693,0.9414852596947116,2.283342260917174,0.07862707691454109
SHIKIMATE-KINASE-RXN,1.5542825118664172,0.22386873851722644,1.6841263802064086,0.18236716244927784
DAPASYN-RXN,-0.6881294348307364,0.7126904091314663,-0.0901278691108578,0.22261460799816712
DAPASYN-RXN_REV,-0.959655045976724,0.8374047560452413,-0.10200877911659166,0.2793279839704998
N-ACETYLTRANSFER-RXN,-0.6575773191777937,1.0,-0.6575773191777935,1.0
RXN0-5038,-2.7309957698344807,0.3521802477577151,-2.32202114323723,0.1640908391289396
35-CYCLIC-GMP-PHOSPHODIESTERASE-RXN,-2.6593125205529935,0.35964735158290484,-2.3135913821191614,0.14862735220141185
DALADALALIG-RXN,0.9203416011802796,0.6733154359593425,1.579089184206441,0.2810010594102528
DALADALALIG-RXN_REV,0.80079175357472,0.5948070907199497,1.5808691758587898,0.23921583452052825
SUCCCOASYN-RXN,1.316141064801322,0.4974819260448955,1.7695809715892157,0.1166168295426286
SUCCCOASYN-RXN_REV,2.303196057420489,1.0,2.3031960574204886,1.0
PANTOATE-BETA-ALANINE-LIG-RXN,0.2351835013020187,0.14875248669586402,0.4316707405722402,0.16007618666962842
3-DEHYDROQUINATE-SYNTHASE-RXN,1.4243337573545791,2.1359974091453235,2.7611072585139427,2.012301378119058
3PGAREARR-RXN,3.505149978319906,0.0,3.5051499783199045,1.3322676295501877e-15
3PGAREARR-RXN_REV,3.505149978319906,0.0,3.5051499783199045,1.3322676295501877e-15
TRIOSEPISOMERIZATION-RXN,2.8633228601204563,1.0,2.8633228601204546,1.0
TRIOSEPISOMERIZATION-RXN_REV,3.9546517260314378,0.7089037330368051,4.61018402230108,0.3300465175220768
RPI,2.9491779937483735,1.2560790062132563,4.624433809477538,0.16957174496728894
RPI_REV,4.596926814342972,1.0,4.596926814342972,1.0
ERYTHRON4PDEHYDROG-RXN,0.146128035678238,1.0,0.14612803567823798,1.0
ERYTHRON4PDEHYDROG-RXN_REV,0.07536601828582498,0.05772715539863162,0.1314758969704729,0.026698435339321317
RXN-16000,0.7604224834232121,1.0,0.7604224834232121,1.0
RXN-16000_REV,0.5372699854135196,0.2280728416819385,0.7735143208269507,0.06708292845475325
RXN0-2201,0.6232492903979004,1.0,0.6232492903979006,1.0
RXN0-2201_REV,0.6918358869105563,0.0685865965126558,0.7261291851668841,0.05939773493907311
RXN-8974,-0.6777807052660807,0.0,-0.6777807052660809,2.220446049250313e-16
GLUTAMINESYN-RXN,0.4771212547196624,1.0,0.4771212547196626,1.0
GLUTATHIONE-SYN-RXN,0.6449772132588997,0.0196647622972258,0.6536297086696788,0.01765891274605647
R00863,1.1791722906798574,1.1585264611839328,2.22853665573563,0.7422156269440778
HEMN-RXN,2.9542425094393248,1.0,2.9542425094393248,1.0
PLIPA1A141pp,-1.2441251443275083,1.0,-1.2441251443275088,1.0
PLIPA1A120pp,-1.2441251443275083,1.0,-1.2441251443275088,1.0
PLIPA1E180pp,-1.2441251443275083,1.0,-1.2441251443275088,1.0
PLIPA1A160pp,-1.2441251443275083,1.0,-1.2441251443275088,1.0
PLIPA1A140pp,-1.2441251443275083,1.0,-1.2441251443275088,1.0
PLIPA1A180pp,-1.2441251443275083,1.0,-1.2441251443275088,1.0
PLIPA1E160pp,-1.2441251443275083,1.0,-1.2441251443275088,1.0
DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN,-0.1870866433571444,1.0,-0.1870866433571444,1.0
DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN_REV,-0.1938200260161128,1.0,-0.19382002601611284,1.0
DLACTDEHYDROGNAD-RXN,1.9937230372518948,0.8746530568450448,3.963107461147359,0.6350839588918118
DLACTDEHYDROGNAD-RXN_REV,2.4527152210171184,0.8501730952178574,3.8102457022440457,0.8889543252780007
EAR160y,1.1307839259367058,0.8465619959120476,2.0807481034159467,0.1490020713070749
R10118,1.1307839259367058,0.8465619959120476,2.0640719921822988,0.17138606054839348
EAR161x,0.7061710535128839,1.057906526426093,1.8686543398596884,0.17859679975105833
EAR121x,0.7061710535128839,1.057906526426093,1.8511944991322982,0.17586091128052184
EAR180x,0.7061710535128839,1.057906526426093,1.8602147511267688,0.18216997187700396
EAR141x,0.7061710535128839,1.057906526426093,1.8817662867665357,0.15418372115537254
EAR121y,1.1307839259367058,0.8465619959120476,2.0514372441698305,0.1895212201870258
EAR181y,1.1307839259367058,0.8465619959120476,2.0572439598271357,0.1970215986372536
EAR141y,1.1307839259367058,0.8465619959120476,2.0572439598271357,0.1970215986372536
EAR180y,1.1307839259367058,0.8465619959120476,2.0703893661885333,0.1611859129448132
EAR161y,1.1307839259367058,0.8465619959120476,2.0767067401947674,0.15002932008357206
EAR181x,0.7061710535128839,1.057906526426093,1.8547585115066039,0.17327680201374746
EAR160x,0.7061710535128839,1.057906526426093,1.8496808421427609,0.18879614296679534
R10122,1.1307839259367058,0.8465619959120476,2.030066318643435,0.23359785526644505
R04953,0.8797693825288257,0.8514902961302014,1.9466418296628158,0.2462834158883766
R04953_REV,0.8797693825288257,0.8514902961302014,1.9195885515161448,0.28364331357959865
3OAR141,0.8797693825288257,0.8514902961302014,1.9118794231015477,0.29016224598110774
3OAR40,0.8797693825288257,0.8514902961302014,1.9215514979675847,0.2767971412125652
3OAR40_REV,0.8797693825288257,0.8514902961302014,1.8886093804665949,0.32592328304398965
R04543,0.8797693825288257,0.8514902961302014,1.9408956476996588,0.2467801044887113
R04543_REV,0.8797693825288257,0.8514902961302014,1.9408956476996588,0.2467801044887113
3OAR161,0.8797693825288257,0.8514902961302014,1.9312235728336216,0.2623968134518182
RXN-9524,0.8797693825288257,0.8514902961302014,1.9215514979675847,0.2767971412125652
RXN-9524_REV,0.8797693825288257,0.8514902961302014,1.9312235728336216,0.2623968134518182
3OAR121,0.8797693825288257,0.8514902961302014,1.909916476650108,0.2966361903370759
3OAR180,0.8797693825288257,0.8514902961302014,1.9215514979675847,0.2767971412125652
