,log10_kcat_mean,log10_kcat_std,log10_kcat_max,log10_kcat_max_std
MMUM-RXN,-0.42021640338318983,1.0,-0.42021640338318966,1.0
TRE6PHYDRO-RXN,0.3424487435241996,0.792343977724159,1.544450286592057,0.9027213145554173
R00345,2.7323937598229686,1.0,2.7323937598229686,1.0
GTP-CYCLOHYDRO-II-RXN,-0.6492833882214187,1.7101994943323673,1.4998508754487787,1.6588036255359224
GPH-RXN,1.9731278535996986,1.0,1.9731278535996986,1.0
GLYOCARBOLIG-RXN,1.276461804173244,1.0,1.276461804173244,1.0
KDGALDOL-RXN,1.436162647040756,1.0,1.4361626470407562,1.0
3OAS181,-1.5629155930003018,0.1450050881289084,-1.3585285159447247,0.06378246932389975
QUINOPRIBOTRANS-RXN,-0.8538719643217619,1.0,-0.8538719643217623,1.0
AACPS2,-1.7958800173440752,1.0,-1.7958800173440752,1.0
AACPS3,-1.7958800173440752,1.0,-1.7958800173440752,1.0
ACP-S-ACETYLTRANSFER-RXN,-1.2685285237385455,1.5507775048415553,0.08232010978685574,0.9181791712226275
ACP-S-ACETYLTRANSFER-RXN_REV,-0.819754300078695,1.026151796118924,1.3991737691952866,0.12341354728115206
AACPS1,-1.7958800173440752,1.0,-1.7958800173440752,1.0
UDPNACETYLGLUCOSAMACYLTRANS-RXN,1.021189299069938,1.0,1.0211892990699378,1.0
UDPNACETYLGLUCOSAMACYLTRANS-RXN_REV,1.021189299069938,1.0,1.0211892990699378,1.0
AACPS8,-1.7958800173440752,1.0,-1.7958800173440752,1.0
AACPS6,-1.7958800173440752,1.0,-1.7958800173440752,1.0
MALONYL-COA-ACP-TRANSACYL-RXN,0.4716776324694032,2.6804182962409935,2.889382281291922,0.9253892627294572
MALONYL-COA-ACP-TRANSACYL-RXN_REV,0.4716776324694032,2.6804182962409935,3.002363089311932,0.32815400759012503
SUCCDIAMINOPIMDESUCC-RXN,1.9799974191642082,0.07690743217226459,2.0138366893200046,0.06906270280444073
ADENPRIBOSYLTRAN-RXN,0.47832668900637243,0.4915549547401276,0.7437663645660413,0.41372460909202224
RXN-8992,-1.0,1.3010299956639813,-0.4015262019945686,1.1552091424146422
CATAL-RXN,3.189510758812164,1.6604164924735114,5.466761960490389,0.1965690316778135
RXN-10819,0.8408490994754886,0.5147278536758211,1.3357511390848387,0.0049601633458367655
RXN-10966,-0.12907204776008818,0.664711785793253,0.4824827625101831,0.30842131739994744
3.6.1.41-RXN,2.3979400086720375,1.0,2.3979400086720375,1.0
RXN-11832,1.1476293383251344,1.0888875118937227,2.027730357544799,0.04068862092895209
RXN-11832_REV,1.1476293383251344,1.0888875118937227,2.032577311643741,0.008475058151358293
RXN-12002,2.5397598523638707,0.21350851632241313,2.694534992461994,0.10067234991984216
RXN-12002_REV,2.5397598523638707,0.21350851632241313,2.682727232774068,0.1185834202063023
RXN-7913,1.1476293383251344,1.0888875118937227,2.031972288189526,0.029198106114178016
RXN-7913_REV,1.1476293383251344,1.0888875118937227,2.033841074544916,0.007561688095515129
GMKALT-RXN,2.018074814872927,0.3020714712381275,2.2234834153148535,0.2214824611576632
GMKALT-RXN_REV,2.018074814872927,0.3020714712381275,2.1570276916424653,0.26821497305973857
GUANYL-KIN-RXN,2.018074814872927,0.3020714712381275,2.199317697615803,0.241657176990502
GUANYL-KIN-RXN_REV,2.018074814872927,0.3020714712381275,2.1811934093415157,0.2542429898238277
ACETOACETYL-COA-TRANSFER-RXN,2.462397997898956,1.0,2.4623979978989565,1.0
HXCT,2.462397997898956,1.0,2.4623979978989565,1.0
BUTCT,2.462397997898956,1.0,2.4623979978989565,1.0
DTDPGLUCOSEPP-RXN,-0.14334186767094836,1.6030299064364708,1.3091065549163665,0.25516492076547237
DTDPGLUCDEHYDRAT-RXN,-0.7620466672578976,1.0324988332616596,-0.18523063554573815,1.0304789878663063
DTDPDEHYDRHAMEPIM-RXN,1.591064607026499,1.0,1.5910646070264998,1.0
DTDPDEHYRHAMREDUCT-RXN,1.430169003285497,0.03222899461345918,1.4475726603767647,0.027126017283116578
RXN0-4301,-0.3287886595888969,0.02775866392491569,-0.31768519401893064,0.025441235725353225
RXN-8506,1.0220841039293058,0.38089109794082326,1.3986409858002244,0.14367470573835428
RXN-9510,1.1903316981702914,1.0,1.1903316981702918,1.0
NADPH-DEHYDROGENASE-FLAVIN-RXN,1.2712223152763287,0.7781016542172129,1.8336658191959703,0.026934832297072848
RXN-12444,1.5314789170422551,1.0,1.531478917042255,1.0
GTPPYPHOSKIN-RXN,1.6304686223794314,0.5089107945102048,2.0152833998324904,0.18869046768199935
GDPPYPHOSKIN-RXN,1.6304686223794314,0.5089107945102048,2.0013121455680283,0.24175965935918742
PROTOHEMEFERROCHELAT-RXN,-0.5228787452803376,1.0,-0.5228787452803375,1.0
DEPHOSPHOCOAKIN-RXN,-1.4254936516360295,0.10763872800986107,-1.3781326113116898,0.09665933802265148
R03254,0.5817769581595845,0.5416444689525357,1.5904212181725716,0.5346743362501433
KDO-8PPHOSPHAT-RXN,-0.706066252127288,0.7646739830460688,0.013126509830730151,0.33478153930315063
GSPAMID-RXN,0.3222192947339193,1.0,0.32221929473391936,1.0
DTMPKI-RXN,0.9493900066449128,0.0,0.9493900066449134,5.551115123125783e-16
DTMPKI-RXN_REV,0.9493900066449128,0.0,0.9493900066449134,5.551115123125783e-16
PHOSPHOGLUCMUT-RXN,1.5339744919117941,0.580201303417448,2.214816883094625,0.09685643372523932
PHOSPHOGLUCMUT-RXN_REV,1.5339744919117941,0.580201303417448,2.2042609869686753,0.13367809637068287
RXN0-7249,1.0922647630811508,1.4298911308351512,3.9340720384651666,0.6644219872668514
RIBOSYLHOMOCYSTEINASE-RXN,-0.7217892001159588,0.5358686659421434,-0.27138561942536427,0.0990770725267133
BADH-RXN,1.0413926851582251,1.0,1.0413926851582254,1.0
R02566,1.0413926851582251,1.0,1.0413926851582254,1.0
PYRNUTRANSHYDROGEN-RXN,1.8154257055952416,0.8468888085703056,2.399128082985518,0.0318596556840422
ACPS1,-1.1691256579764362,1.093218649683225,0.3924557242763904,0.08352434361366065
GMP-SYN-NH3-RXN,0.4081418587708388,0.054280145358758275,0.4500778177606074,0.04993893596718998
GMP-SYN-GLUT-RXN,0.48429983934678583,1.0,0.48429983934678567,1.0
PABASYN-RXN,-0.5655321517154803,0.9470774864466023,0.16371012456113704,0.3398153822390535
CHORPYRLY-RXN,-0.21855630935306042,0.4490052307313343,-0.012013903216646624,0.39868023739769126
URACIL-PRIBOSYLTRANS-RXN,0.260241766370396,0.4473284097275404,0.45706626665051386,0.4016999156570141
CTPSYN-RXN,0.5619196851219965,0.6171017592794091,1.1363253673841898,0.04003906865815626
PAPPT3,0.7267272090265723,1.0,0.7267272090265725,1.0
UAGPT3,0.1318648749459756,0.5166868807817817,0.7265179320506604,0.4795689214779368
GLYOXYLATE-REDUCTASE-NADP+-RXN,5.380813592280791,0.5,5.61081359228079,0.4439594576084622
GLYCERATE-DEHYDROGENASE-RXN,-0.6020599913279624,1.0,-0.6020599913279624,1.0
RXN0-300,5.066785842607554,0.5498460373147683,5.740465641558997,0.2403120771394288
GLYCOLATE-REDUCTASE-RXN,3.630653651018863,2.5085426659043657,5.573308794042933,0.6972237668771541
ACETYLORNDEACET-RXN,3.57978359661681,1.0,3.57978359661681,1.0
ADDALT-RXN,1.0606978403536116,1.0,1.0606978403536116,1.0
ADENODEAMIN-RXN,1.0606978403536116,1.0,1.0606978403536116,1.0
ADENYLOSUCCINATE-SYNTHASE-RXN,0.029917713557548898,0.2473084072364021,0.33685550255754465,0.21086985643112383
NAG6PDEACET-RXN,2.144682975760016,0.10329029060179096,2.196328121060912,0.08945201562542804
ASPARAGHYD-RXN,1.656927921112041,1.346686001163712,3.0060745634075112,0.6088710232573915
ASPCARBTRANS-RXN,2.1201360549737576,0.5,2.390136054973757,0.4208325082500163
DIAMINOPIMEPIM-RXN,2.1072099696478683,1.0,2.1072099696478683,1.0
DIAMINOPIMEPIM-RXN_REV,1.255850420775176,1.2108798002843755,2.054602984916098,0.0937472570454074
SUCCORNTRANSAM-RXN,0.47712125471966244,1.0,0.47712125471966255,1.0
THRESYN-RXN,0.45615761281345396,0.4053619129463633,0.7997035149631619,0.16123718881863466
DAHPSYN-RXN,1.063069053370047,0.6746942039785014,2.050042469393449,0.16163105976149755
NMNAMIDOHYDRO-RXN,0.30739883327308015,0.4218480536974754,0.5826174833303441,0.043974668018870615
PYRROLINECARBDEHYDROG-RXN,0.7715698976517246,0.4891525022962017,1.1667089101575323,0.33326196783073775
RXN0-7165,-0.399992418505643,0.41288589871530007,-0.07898697600929631,0.11357420494984977
SPERMACTRAN-RXN,-0.399992418505643,0.41288589871530007,-0.08991755833647577,0.16752456250707518
MALSYN-RXN,1.4552313611383338,0.118258729871776,1.6085426470024908,0.11300186661533439
ADPRDP,1.0164219693663505,0.5441537014392326,1.9257317019356401,0.26502465932222624
FUCPALDOL-RXN,1.2787536009528289,1.0,1.2787536009528286,1.0
FUCPALDOL-RXN_REV,1.2855573090077739,1.0,1.285557309007774,1.0
GLUC1PURIDYLTRANS-RXN,1.0038730587438034,0.835960014230625,1.9180074427257556,0.09085352281017336
UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN,1.0668589755849494,0.4170075415453437,1.3174975069526962,0.19279553463343377
UAAGDS,0.11394335230683679,1.0,0.11394335230683678,1.0
UDP-NACMUR-ALA-LIG-RXN,0.0,1.0,0.0,1.0
R02601,1.741917767243536,0.6827709682372708,2.273456031205438,0.44666343743432824
R00750,0.6978620369452967,1.0433960369148578,2.4193200147072953,0.23344082628536358
ASPDECARBOX-RXN,-0.18708664335714442,1.0,-0.1870866433571444,1.0
UDPACYLGLCNACDEACETYL-RXN,0.0836358999002853,0.39822414832707637,0.36767656367569557,0.2423151178128245
ATPPHOSPHORIBOSYLTRANS-RXN,0.32255654550334034,0.0776537770203498,0.3882408185380578,0.06931487284938356
RXN-8001,0.16136800223497488,1.0,0.16136800223497486,1.0
HISTIDPHOS-RXN,1.8464819900619085,1.4005026408825052,2.7544504953550155,1.0294859006964363
IMIDPHOSDEHYD-RXN,3.0,1.0,3.0,1.0
PRPPS,1.228643556224396,0.8152240823528464,1.7485972983007412,0.05396458858839908
PRPPS_REV,1.228643556224396,0.8152240823528464,1.7297533824500826,0.1994283623907978
PRIBFAICARPISOM-RXN,1.3302430078924838,0.1749069704274221,1.4141983536976463,0.15344037348375647
PRIBFAICARPISOM-RXN_REV,1.3302430078924838,0.1749069704274221,1.417696493106195,0.15147387968912104
SERINE-O-ACETTRAN-RXN,0.14916619850463922,1.1626871111956887,1.526875360996172,1.061704473887369
SERINE-O-ACETTRAN-RXN_REV,0.14916619850463922,1.1626871111956887,1.6297045691621728,1.0580886836110173
ACSERLY-RXN,1.608293490883377,0.5493404474997544,2.0805795969307788,0.459518581152354
325-BISPHOSPHATE-NUCLEOTIDASE-RXN,1.0439070973272158,0.2492127970508168,1.2433969556956685,0.16842082239128484
PAPSR2,-0.47495519296315475,1.0,-0.4749551929631548,1.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN,2.330082277114831,0.19353992487290575,2.50279424201679,0.0685205743995193
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN_REV,1.9484118342653791,0.8012340919900564,2.5153700003056683,0.03128180377380891
DIAMINOPIMDECARB-RXN,1.0228863453007713,0.17162799658169603,1.101835223728351,0.15239174454567359
S-ADENMETSYN-RXN,0.07228710380480818,0.10380415525087305,0.13041743074529713,0.08600097521039644
COBINAMIDEKIN-RXN,-0.6596464556356172,0.059320177116655326,-0.6252407529079569,0.04832319353030428
COBINPGUANYLYLTRANS-RXN,-1.1340445289415637,0.10252747749549895,-1.064325844244624,0.07517438822976086
COBALAMINSYN-RXN,-0.17392519729917355,1.0,-0.17392519729917352,1.0
MHPCHYDROL-RXN,-0.5713337517843657,0.872363747448347,-0.15259915300915916,0.7652972256912279
R06789,-0.5713337517843657,0.872363747448347,-0.11770460311122534,0.7451436796593024
GKI-RXN,2.5440680443502757,1.0,2.5440680443502752,1.0
AIRC2,1.3949767195545644,1.0,1.3949767195545646,1.0
GLUCOKIN-RXN,2.289697421700835,0.32308643501890055,2.4383171818095297,0.28687455690328556
MALIC-NADP-RXN,2.7649229846498886,1.0,2.764922984649889,1.0
CARBPSYN-RXN,0.9731278535996987,1.0,0.9731278535996986,1.0
2-ISOPROPYLMALATESYN-RXN,0.8543195562182078,0.2235843340645501,1.0174589983235363,0.1585134550265268
2.3.1.180-RXN,-1.2557246417497778,1.8991773182359653,-0.19218534353763717,1.573454367708317
ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN,-0.7068700759091856,1.488379399029108,0.7135566395013548,0.21858177073348514
METHYLTHIOADENOSINE-NUCLEOSIDASE-RXN,0.06276680906093486,1.0486487500314177,1.2558831720864367,0.10780195010720489
R01251,2.654850090561394,1.0,2.654850090561394,1.0
MERCAPYSTRANS-RXN,1.0969100130080565,1.0,1.0969100130080565,1.0
THIOSULFATE-SULFURTRANSFERASE-RXN,2.5085166696493904,0.09354332167857238,2.555288330488677,0.08101089292802328
DCTP-DEAM-RXN,0.09342168516223506,1.0,0.09342168516223508,1.0
CYTDEAM-RXN,2.2671717284030137,1.0,2.2671717284030137,1.0
L-GLN-FRUCT-6-P-AMINOTRANS-RXN,1.2317075757606113,0.003820871146937743,1.2334651764882028,0.0033926237639726074
GLUTCYSLIG-RXN,2.06513847356329,1.6404657703216639,3.8518477473161323,0.312032732002338
GLUTAMIN-RXN,0.9590657557214801,1.2715381851246883,2.747023717092727,0.6246556633119278
ORNCARBAMTRANSFER-RXN,3.531478917042255,1.0,3.5314789170422545,1.0
ORNCARBAMTRANSFER-RXN_REV,1.954242509439325,1.0,1.954242509439325,1.0
R04325,0.27689282300012014,1.3385791285426152,1.518540711152975,0.2470005353712021
R04325_REV,0.27689282300012014,1.3385791285426152,1.5347683111310164,0.2062468052088963
RXN-14136_copy1,0.4471580313422192,0.0,0.4471580313422194,1.6653345369377348e-16
RXN-14136_copy2,0.4471580313422192,0.0,0.4471580313422194,1.6653345369377348e-16
3.1.4.2-RXN_copy1,-0.2982311910944817,1.3915586976228134,1.8075634916075045,0.7308567141129961
3.1.4.2-RXN_copy2,-0.2982311910944817,1.3915586976228134,1.7858025790169476,0.7451877117402266
RXN-14073_copy1,0.5185139398778874,0.0,0.5185139398778872,2.220446049250313e-16
RXN-14073_copy2,0.5185139398778874,0.0,0.5185139398778872,2.220446049250313e-16
RXN-14160_copy1,-0.2982311910944817,1.3915586976228134,1.8823539431570924,0.7044132476406096
RXN-14160_copy2,-0.2982311910944817,1.3915586976228134,1.7987019949163292,0.7263298216753797
METHYLISOCITRATE-LYASE-RXN,1.626575498879859,0.3048986750246776,1.8379980607128366,0.2681177410911372
METHYLISOCITRATE-LYASE-RXN_REV,1.626575498879859,0.3048986750246776,1.8987966736300967,0.21905402220616174
PORPHOBILSYNTH-RXN,1.2068258760318498,1.0,1.2068258760318495,1.0
PRFGS,-1.3010299956639813,1.0,-1.3010299956639813,1.0
ETHAMLY-RXN,2.3134267073333628,0.573064017839119,2.565574875182575,0.5146102117061024
RXN0-5408,0.9941018879526067,0.74145937857953,2.315188113349474,0.2737967928959682
2-METHYLCITRATE-SYNTHASE-RXN,0.9164539485499251,1.0,0.9164539485499255,1.0
RXN0-5462,-0.2967632147100743,0.35594546003146765,0.3102938035219659,0.07749879395605448
ATPASE-RXN,-0.08385136648803289,1.0982946304025754,2.6105703651341416,0.14860553952664438
RXN-12195,-0.3105613569139789,0.3355427358685621,0.19398025625489615,0.04875051404055102
RXN0-5073,0.00919807060874194,0.12671354874874283,0.12731366254564233,0.08813946994888446
GLU6PDEHYDROG-RXN,3.2976102833988286,0.2464577609514471,3.445484939969698,0.19716620876115767
GLU6PDEHYDROG-RXN_REV,2.9846803263016395,0.5062561884355806,3.7383203782091563,0.20080094841294735
R01226,-0.1070718176257881,0.0008335796837314682,-0.10670504256494626,0.0007485526994636481
UGD-RXN,-0.9318141382538384,1.0,-0.9318141382538384,1.0
GLUTDECARBOX-RXN,0.6145638401365376,1.1581978070074945,1.3094825243410342,0.9265582456059956
R01286,1.6560982020128319,1.0,1.6560982020128316,1.0
O-SUCCHOMOSERLYASE-RXN,1.3599327249918671,1.0956006137952519,2.0165157088815113,0.3685269776827487
THD2pp,2.3355146597828482,0.08041078392564527,2.3972568253391797,0.032294019998555135
RXN-12565,3.401734787982715,2.3347108167630424,5.194250462097051,2.245881055738555
RXN-12565_REV,3.401734787982715,2.3347108167630424,5.15529003035476,2.2508243367298233
ACACT3r,3.401734787982715,2.3347108167630424,5.158289486498479,2.2462840117761056
ACACT3r_REV,3.401734787982715,2.3347108167630424,4.969453741948436,2.306211327283663
ACACT5r,3.401734787982715,2.3347108167630424,5.7367945447234865,1.924572978702645
ACACT5r_REV,3.401734787982715,2.3347108167630424,5.005414717547005,2.3087620007830267
RXN-14268,3.401734787982715,2.3347108167630424,5.299166430875085,2.1908204076074367
RXN-14268_REV,3.401734787982715,2.3347108167630424,5.062371886151598,2.2805797995193067
RXN-13617,3.401734787982715,2.3347108167630424,5.491001631568849,2.0928301191035645
RXN-13617_REV,3.401734787982715,2.3347108167630424,5.149291118067326,2.259865677623537
ACETYL-COA-ACETYLTRANSFER-RXN,3.401734787982715,2.3347108167630424,5.488002175425131,2.0981782935815
ACETYL-COA-ACETYLTRANSFER-RXN_REV,3.401734787982715,2.3347108167630424,5.395084031221967,2.144531689895123
2.3.1.155-RXN,3.401734787982715,2.3347108167630424,5.532961519454854,2.075785281133906
2.3.1.155-RXN_REV,3.401734787982715,2.3347108167630424,5.200249374384486,2.2366626066792055
RXN0-5114,-0.8239087409443188,1.0,-0.8239087409443188,1.0
PGLYCDEHYDROG-RXN,2.7060690581258453,0.7323486410750711,3.434573247268357,0.23738427396094738
RXN-16701,1.5224442335063197,1.0,1.52244423350632,1.0
RXN-16701_REV,1.5224442335063197,1.0,1.52244423350632,1.0
GTP-CYCLOHYDRO-I-RXN,-2.728030116371075,0.20730592838343898,-2.520546342606325,0.13053592410298187
TRANS-RXN-296,0.14301480025409505,1.0,0.14301480025409502,1.0
ABC-5-RXN,0.14301480025409505,1.0,0.14301480025409502,1.0
R00287,1.9395004124016058,0.6504827332420685,2.963919718317827,0.3699596805141963
UDPGALPpp,1.9841352063907352,0.7391382516023931,2.886772710705819,0.40216648184774767
UACGAMPpp,1.9841352063907352,0.7391382516023931,2.921562977666346,0.40685237594801155
UACGALPpp,1.9841352063907352,0.7391382516023931,2.928581249521037,0.4030035560501011
ATPSYN-RXN,1.2525749891599531,0.04845500650402823,1.272926091891645,0.04397408637947514
ATPSYN-RXN_REV,1.7602982976053776,0.6111892341429103,2.540549526619724,0.0802451134172649
R00946,0.9206450014067876,1.0,0.9206450014067876,1.0
RXN0-5289,2.385606273598312,1.0,2.3856062735983126,1.0
RXN0-5289_REV,2.385606273598312,1.0,2.3856062735983126,1.0
R07168,1.0413926851582251,0.6989700043360189,1.404857087412955,0.597036594569467
L-ASPARTATE-OXID-RXN,0.34162378449691744,0.7766858595608025,0.8460405142981378,0.41997233490984714
H2PTEROATESYNTH-RXN,-0.9625735020593764,1.0,-0.9625735020593761,1.0
R05725,2.3725764475384503,0.45349835516237624,2.617465559326133,0.381693700580479
R05724,2.3725764475384503,0.45349835516237624,2.6809553290488664,0.332510486411129
RXN-6622,1.2415722710050339,1.069378153111573,2.9755802078555336,0.0069040282581519065
RXN0-1483,0.5816348182699173,0.8514471666927886,1.2772956618467455,0.13804903751984793
BTUR2-RXN,-1.7986674197068047,0.4014507347277978,-1.297584401516784,0.10584651939442591
BTUR2-RXN_REV,-1.7986674197068047,0.4014507347277978,-1.302395129262858,0.11471432566046154
COBALADENOSYLTRANS-RXN,-1.4119543704721593,0.19010562085580296,-1.328307897295606,0.1707144241301667
COBALADENOSYLTRANS-RXN_REV,-1.7986674197068047,0.4014507347277978,-1.3041162694349595,0.11352590944052668
PALMITOYL-COA-HYDROLASE-RXN,-0.9264259438315328,1.5444629161521821,1.591046677830244,0.7389486557573579
FACOAE100,-0.9264259438315328,1.5444629161521821,1.5497907660936487,0.609187828804292
FACOAE140,-0.9264259438315328,1.5444629161521821,1.6210743687077065,0.6858893746207575
FACOAE120,-0.9264259438315328,1.5444629161521821,1.531455896563711,0.7318571000945359
RXN-9624,-0.9264259438315328,1.5444629161521821,1.5851129266664044,0.7117078143801494
PPGPPSYN-RXN,0.47712125471966244,1.0,0.47712125471966255,1.0
RXN0-6427,0.47712125471966244,1.0,0.47712125471966255,1.0
GGPTRCS,0.7737864449811935,1.0,0.7737864449811938,1.0
RXN0-6382,1.8055960304342171,0.1721275748546307,1.8985449208557177,0.14487375813013334
RXN0-276,-0.19395036206777905,1.0413352298829353,1.2803789590740602,1.1199918402996927
RXN0-276_REV,-0.19395036206777905,1.0413352298829353,1.4252773599523096,1.0714341634262492
HISTAMINOTRANS-RXN,0.3059004422824068,1.8862029329708452,3.040934804356308,0.7130950710844952
2.7.7.60-RXN,0.8424226808222063,0.8424226808222063,1.213088660383977,0.7564936911562354
GLUTDEHYD-RXN,0.5224442335063199,1.0,0.52244423350632,1.0
GLUTDEHYD-RXN_REV,2.2624510897304293,1.0,2.2624510897304297,1.0
GLUTAMATESYN-RXN,1.5047588097406162,0.07808476822596465,1.5860988538632108,0.055286572168401715
GLYOXII-RXN,2.5964871337365443,1.0,2.5964871337365447,1.0
RXN0-901,1.503515003402204,0.7819827315719353,2.0195925108142223,0.28577105376390277
RXN-7682,-0.12493873660829995,1.0,-0.12493873660829992,1.0
DMBPPRIBOSYLTRANS-RXN,1.181787184842446,1.0118783077641793,1.88213160356321,0.5081498955466517
ERYTH4PDEHYDROG-RXN,2.3010299956639813,1.0,2.3010299956639813,1.0
ERYTH4PDEHYDROG-RXN_REV,2.2644583501388276,0.036571645525153906,2.284938471632914,0.03029933794664462
DUTP-PYROP-RXN,1.310625111548319,0.6788012311046208,1.9117381861815226,0.10915124412940225
R00939,1.2646047243125638,0.6302323347878238,2.0282423434466805,0.2505478897093929
R00939_REV,1.2681791237791693,0.9414852596947115,2.2784111726944176,0.08772782054565688
SHIKIMATE-KINASE-RXN,1.5542825118664172,0.22386873851722644,1.6438300072733076,0.20517908799789322
DAPASYN-RXN,-0.6881294348307364,0.7126904091314663,-0.13648194489423762,0.31798196831645237
DAPASYN-RXN_REV,-0.9596550459767241,0.8374047560452413,-0.06548436994022401,0.17328310160820773
N-ACETYLTRANSFER-RXN,-0.6575773191777937,1.0,-0.6575773191777935,1.0
RXN0-5038,-2.730995769834481,0.3521802477577151,-2.3431056392917027,0.2023681226084948
35-CYCLIC-GMP-PHOSPHODIESTERASE-RXN,-2.6593125205529935,0.35964735158290484,-2.309386594819427,0.14892672709664592
DALADALALIG-RXN,0.9203416011802796,0.6733154359593425,1.5655796741279988,0.3067333109848636
DALADALALIG-RXN_REV,0.80079175357472,0.5948070907199497,1.5810325883227119,0.21755552427292993
SUCCCOASYN-RXN,1.316141064801322,0.49748192604489555,1.7940087403091112,0.11243410368306116
SUCCCOASYN-RXN_REV,2.303196057420489,1.0,2.3031960574204886,1.0
PANTOATE-BETA-ALANINE-LIG-RXN,0.2351835013020187,0.14875248669586402,0.39613197477358275,0.17290836183481187
3-DEHYDROQUINATE-SYNTHASE-RXN,1.4243337573545791,2.1359974091453235,2.7858581332768,2.0742800553317564
3PGAREARR-RXN,3.505149978319906,0.0,3.5051499783199045,1.3322676295501878e-15
3PGAREARR-RXN_REV,3.505149978319906,0.0,3.5051499783199045,1.3322676295501878e-15
TRIOSEPISOMERIZATION-RXN,2.863322860120456,1.0,2.8633228601204546,1.0
TRIOSEPISOMERIZATION-RXN_REV,3.9546517260314378,0.708903733036805,4.588016707050658,0.3393659197040199
RPI,2.9491779937483735,1.2560790062132563,4.5985422146543735,0.20110249213951847
RPI_REV,4.596926814342971,1.0,4.596926814342971,1.0
ERYTHRON4PDEHYDROG-RXN,0.146128035678238,1.0,0.14612803567823798,1.0
ERYTHRON4PDEHYDROG-RXN_REV,0.07536601828582497,0.05772715539863163,0.12871155708250598,0.03461366856804275
RXN0-2201,0.6232492903979004,1.0,0.6232492903979006,1.0
RXN0-2201_REV,0.6918358869105563,0.0685865965126558,0.7220139893761248,0.06159061091406298
RXN-8974,-0.6777807052660807,0.0,-0.6777807052660809,2.220446049250313e-16
RXN-16000,0.7604224834232121,1.0,0.7604224834232121,1.0
RXN-16000_REV,0.5372699854135196,0.2280728416819385,0.7716289616727592,0.07257480581104911
GLUTAMINESYN-RXN,0.47712125471966244,1.0,0.47712125471966255,1.0
GLUTATHIONE-SYN-RXN,0.6449772132588997,0.019664762297225802,0.656776070637235,0.015731809837780643
R00863,1.1791722906798574,1.1585264611839328,2.2441990659686444,0.7342795675737349
HEMN-RXN,2.9542425094393248,1.0,2.9542425094393248,1.0
PLIPA1A141pp,-1.2441251443275085,1.0,-1.2441251443275088,1.0
PLIPA1A140pp,-1.2441251443275085,1.0,-1.2441251443275088,1.0
PLIPA1E160pp,-1.2441251443275085,1.0,-1.2441251443275088,1.0
PLIPA1A180pp,-1.2441251443275085,1.0,-1.2441251443275088,1.0
PLIPA1A120pp,-1.2441251443275085,1.0,-1.2441251443275088,1.0
PLIPA1E180pp,-1.2441251443275085,1.0,-1.2441251443275088,1.0
PLIPA1A160pp,-1.2441251443275085,1.0,-1.2441251443275088,1.0
DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN,-0.18708664335714442,1.0,-0.1870866433571444,1.0
DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN_REV,-0.1938200260161128,1.0,-0.19382002601611284,1.0
DLACTDEHYDROGNAD-RXN,1.9937230372518948,0.8746530568450448,4.009960041346006,0.5865544935911567
DLACTDEHYDROGNAD-RXN_REV,2.4527152210171184,0.8501730952178574,3.7553911116361474,0.9032512380054684
EAR121y,1.1307839259367058,0.8465619959120476,2.0549679490420814,0.20480453841561091
EAR181y,1.1307839259367058,0.8465619959120476,2.0468852225997214,0.20520683495743872
EAR141y,1.1307839259367058,0.8465619959120476,2.0509265858209016,0.2050456160251323
EAR181x,0.7061710535128839,1.057906526426093,1.8557082784387486,0.18088005343773625
EAR161y,1.1307839259367058,0.8465619959120476,1.9958355722009187,0.2659071074340695
EAR180y,1.1307839259367058,0.8465619959120476,2.0639291994596602,0.18920571663111738
EAR160x,0.7061710535128839,1.057906526426093,1.8485852259965074,0.19433002197866336
R10122,1.1307839259367058,0.8465619959120476,2.0598878362384805,0.18965769226977316
EAR160y,1.1307839259367058,0.8465619959120476,2.0423332010296127,0.21968148653122868
R10118,1.1307839259367058,0.8465619959120476,2.0302091113660734,0.2194356563445926
EAR121x,0.7061710535128839,1.057906526426093,1.88477464445746,0.14284712423219253
EAR161x,0.7061710535128839,1.057906526426093,1.849208554600159,0.18595414459711318
EAR141x,0.7061710535128839,1.057906526426093,1.8478847568868577,0.19203427824603458
EAR180x,0.7061710535128839,1.057906526426093,1.874042754331515,0.1589498720943977
3OAR40,0.8797693825288257,0.8514902961302014,1.890572326918034,0.32017297728410393
3OAR40_REV,0.8797693825288257,0.8514902961302014,1.9312235728336216,0.2623968134518182
RXN-9528,0.8797693825288257,0.8514902961302014,1.9408956476996588,0.2467801044887113
RXN-9528_REV,0.8797693825288257,0.8514902961302014,1.9099164766501082,0.29663619033707594
3OAR181,0.8797693825288257,0.8514902961302014,1.882863198503437,0.3252751995376936
3OAR141,0.8797693825288257,0.8514902961302014,1.9099164766501082,0.2966361903370759
3OAR180,0.8797693825288257,0.8514902961302014,1.8828631985034372,0.3252751995376936
